path_sample1,path_sample2,distance,loss
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_1.tif',3.0026776508862247,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_10.tif',7.429653614190255,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_11.tif',11.35284904506906,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_12.tif',7.115756488145389,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_2.tif',6.940241610568699,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_3.tif',6.682681720310009,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_4.tif',3.968994371638249,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_5.tif',6.268144193987806,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_6.tif',7.218886824876742,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_7.tif',4.5138035435509005,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_8.tif',4.230910327300967,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_10.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_9.tif',7.2312063593175075,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif',0.000202861835933467,4.115292447829688e-08
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_12.tif',3.3534729491442556,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_13.tif',2.980960326508772,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_14.tif',3.6344744898800743,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_2.tif',2.244787085510519,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_3.tif',2.52135635685262,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_4.tif',2.0316390557430566,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_5.tif',2.984261287953196,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_6.tif',6.41004338091426,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_7.tif',1.590180217809964,0.16795225387428855
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_8.tif',2.7700631226883656,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_9.tif',3.037426443864849,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_1.tif',2.311999532620061,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_10.tif',1.2316115119264675,0.5904208686039293
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_11.tif',1.2291210916165947,0.5942542913903907
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_12.tif',2.0974087139993407,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_13.tif',3.6764042717741625,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_14.tif',1.8642095214169279,0.018439054073819773
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_15.tif',1.5525605546809749,0.20020205722739687
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_16.tif',0.5999269051160941,1.9602046710177987
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_2.tif',0.6211791049333857,1.9011470606722995
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_3.tif',0.6958606983425266,1.7007793181276423
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_4.tif',0.48464675938179647,2.2962954438520913
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_5.tif',2.287422623578853,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_6.tif',2.569307376520619,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_7.tif',3.253811801274968,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step_11.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_8.tif',2.34897510123783,0.0
